СТАРАЯ РИГА;Москва, ул. Земляной Вал, 1/4, стр. 14;+7 (495) 608-09-55;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%90%D0%AF+%D0%A0%D0%98%D0%93%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРАЯ ТАГАНКА;Москва, ул. Таганская, 1, стр. 1;+7 (495) 912-71-82, +7 (495) 632-72-72;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%90%D0%AF+%D0%A2%D0%90%D0%93%D0%90%D0%9D%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРИНА МЮЛЛЕР;Москва, пл. Большая Сухаревская, 9;+7 (495) 988-71-80, +7 (495) 988-71-82;5 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%98%D0%9D%D0%90+%D0%9C%D0%AE%D0%9B%D0%9B%D0%95%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРЛАЙТ;Москва, ул. Коровий Вал, 9а;+7 (495) 959-89-20, +7 (495) 959-89-19;13 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%9B%D0%90%D0%99%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРЫЙ АЛЬБИОН;Москва, пл. Манежная, 1, стр. 2;+7 (495) 995-95-54, +7 (495) 995-95-60;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%AB%D0%99+%D0%90%D0%9B%D0%AC%D0%91%D0%98%D0%9E%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРЫЙ БЕРЛИН;Москва, ул. Арбат, 25/36, стр. 1;+7 (495) 690-64-38;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%AB%D0%99+%D0%91%D0%95%D0%A0%D0%9B%D0%98%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРЫЙ ГОРОД;Москва, просп. Андропова, 38, корп.2;+7 (499) 612-33-72, +7 (499) 612-33-75;17 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%AB%D0%99+%D0%93%D0%9E%D0%A0%D0%9E%D0%94&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРЫЙ ГОРОДЪ;Москва, просп. Андропова, 38, корп.2;+7 (499) 612-33-72, +7 (499) 612-33-75;17 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%AB%D0%99+%D0%93%D0%9E%D0%A0%D0%9E%D0%94%D0%AA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРЫЙ ДОМ;Москва, Ленинский просп., 66;+7 (495) 930-42-31;10 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%AB%D0%99+%D0%94%D0%9E%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРЫЙ РОЯЛЬ;Москва, ул. Пушечная, 9;+7 (495) 924-49-43, +7 (495) 624-49-43, +7 (495) 623-97-66;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%AB%D0%99+%D0%A0%D0%9E%D0%AF%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТАРЫЙ ФАЭТОН;Москва, ул. Никитская Б., 55;+7 (495) 691-62-52;2 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%90%D0%A0%D0%AB%D0%99+%D0%A4%D0%90%D0%AD%D0%A2%D0%9E%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТЕЙКС;Москва, ул. Верхняя Радищевская, 21;+7 (495) 915-10-42, +7 (495) 915-32-56, +7 (495) 915-22-46;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%95%D0%99%D0%9A%D0%A1&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТЕРЕО;Москва, Нагатинский 1-й пр-д, 2, стр. 7;+7 (495) 980-66-59;4 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%95%D0%A0%D0%95%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТОКГОЛЬМ;Москва, наб. Шлюзовая, 6, стр. 4-5;+7 (495) 795-24-44;2 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%9E%D0%9A%D0%93%D0%9E%D0%9B%D0%AC%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТОЛИЧНЫЕ БУДНИ СЕТЬ КОРПОРАТИВНЫХ КАФЕ;Москва, Дровяной Б. пер., 8, стр. 1;+7 (495) 915-03-30, +7 (495) 915-78-28, +7 (495) 915-00-20, +7 (495) 915-52-20;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A2%D0%9E%D0%9B%D0%98%D0%A7%D0%9D%D0%AB%D0%95+%D0%91%D0%A3%D0%94%D0%9D%D0%98+%D0%A1%D0%95%D0%A2%D0%AC+%D0%9A%D0%9E%D0%A0%D0%9F%D0%9E%D0%A0%D0%90%D0%A2%D0%98%D0%92%D0%9D%D0%AB%D0%A5+%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СТРАТОСФЕРА КАФЕ-БАР
СУВОРОВЪ;Москва, Суворовская пл., 2, стр. 2;+7 (499) 763-11-35, +7 (495) 631-30-57, +7 (499) 763-11-34;6 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%92%D0%9E%D0%A0%D0%9E%D0%92%D0%AA&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУМОДАК
СУП-КАФЕ;Москва, ул. 1-я Брестская, 62;+7 (499) 251-13-83;2 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%9F-%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУХОЙ ЗАКОН РЮМОЧНАЯ;Москва, ул. Бауманская, 50/12, стр. 1;+7 (499) 261-66-69;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%A5%D0%9E%D0%99+%D0%97%D0%90%D0%9A%D0%9E%D0%9D+%D0%A0%D0%AE%D0%9C%D0%9E%D0%A7%D0%9D%D0%90%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУШИ 7;Москва, ул. Татарская Б., 21;+7 (495) 775-17-77;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%A8%D0%98+7&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУШИ ВЁСЛА;Москва, ул. Никольская, 25;+7 (495) 937-05-21;5 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%A8%D0%98+%D0%92%D0%81%D0%A1%D0%9B%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУШИ ТАЙМ;Москва, ул. Покровка, 4;+7 (495) 925-33-33, +7 (495) 967-15-06, +7 (495) 621-31-21;3 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%A8%D0%98+%D0%A2%D0%90%D0%99%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУШИ ХИТ;Москва, Дурасовский пер., 7;+7 (495) 710-62-71, +7 (495) 625-28-04, +7 (495) 223-32-99;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%A8%D0%98+%D0%A5%D0%98%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУШИ ЯМА;Москва, ул. Люблинская, 100;+7 (495) 604-47-74, +7 (495) 937-66-30, +7 (495) 720-86-70;2 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%A8%D0%98+%D0%AF%D0%9C%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУШИ-ХИТ;Москва, Дурасовский пер., 7;+7 (495) 710-62-71, +7 (495) 625-28-04, +7 (495) 223-32-99;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%A8%D0%98-%D0%A5%D0%98%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СУШИ-ЧКА;Москва, ул. Пресненский Вал, 14, стр. 1;+7 (495) 234-18-18;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%A3%D0%A8%D0%98-%D0%A7%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СЫР;Москва, ул. Садовая-Самотечная, 16, стр. 2;+7 (495) 650-72-47, +7 (495) 650-77-70, +7 (495) 650-77-11;6 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%AB%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СЫРНАЯ ДЫРКА;Москва, Черкасский Б. пер., 15/17;+7 (495) 627-07-08;2 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%AB%D0%A0%D0%9D%D0%90%D0%AF+%D0%94%D0%AB%D0%A0%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СЫТЫЙ ПАПА;Москва, Костомаровский пер., 3, стр. 1;+7 (495) 917-94-51;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%AB%D0%A2%D0%AB%D0%99+%D0%9F%D0%90%D0%9F%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
СЮ СИ ПУСИ;Москва, ул. Пятницкая, 56, стр. 4;+7 (495) 953-04-58, +7 (495) 951-91-88;1 адресов;http://maps.yandex.ru/?text=%D0%A1%D0%AE+%D0%A1%D0%98+%D0%9F%D0%A3%D0%A1%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТАБУРЕТ;Москва, ул. Краснобогатырская, 79;+7 (495) 963-43-13;3 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%90%D0%91%D0%A3%D0%A0%D0%95%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТАЙ ТАЙ;Москва, ул. Таганская, 3;+7 (495) 507-98-29, +7 (495) 276-00-78;27 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%90%D0%99+%D0%A2%D0%90%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТАМБОВСКОЕ ПОДВОРЬЕ;Москва, Красноворотский пр-д, 3, стр. 1;+7 (495) 975-35-17, +7 (499) 975-35-17;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%90%D0%9C%D0%91%D0%9E%D0%92%D0%A1%D0%9A%D0%9E%D0%95+%D0%9F%D0%9E%D0%94%D0%92%D0%9E%D0%A0%D0%AC%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТАН;Москва, ул. Новодмитровская Б., 23, стр. 1;+7 (495) 661-15-44;7 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%90%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТАНДЫР;Москва, Краснопресненская наб., 14а;+7 (499) 256-06-91, +7 (499) 259-94-45;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%90%D0%9D%D0%94%D0%AB%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТАНУКИ;Москва, Симоновский вал, 15;+7 (495) 223-22-23, +7 (495) 676-43-20;35 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%90%D0%9D%D0%A3%D0%9A%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТАРАС БУЛЬБА КОРЧМА;Москва, Ленинградский просп., 64;+7 (499) 151-69-48, +7 (909) 937-66-53, +7 (499) 151-90-11, +7 (499) 151-86-12, +7 (495) 234-59-60;16 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%90%D0%A0%D0%90%D0%A1+%D0%91%D0%A3%D0%9B%D0%AC%D0%91%D0%90+%D0%9A%D0%9E%D0%A0%D0%A7%D0%9C%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТАСС КЛУБ
ТАТЬЯНИН ДЕНЬ КАФЕ-БАР
ТЕАТРАЛЬНОЕ КАФЕ НА ТРУБНОЙ ПЛОЩАДИ
ТЕАТР-БУФФ АРТ-КАФЕ;Москва, ул. Лесная, 59, стр. 1;+7 (499) 250-18-99;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%90%D0%A2%D0%A0-%D0%91%D0%A3%D0%A4%D0%A4+%D0%90%D0%A0%D0%A2-%D0%9A%D0%90%D0%A4%D0%95&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЕАТРО;Москва, Славянская пл., 2;+7 (495) 788-05-52, +7 (495) 784-68-85, +7 (495) 784-68-57;5 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%90%D0%A2%D0%A0%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЕМА;Москва, Потаповский пер., 5, стр. 2;+7 (495) 979-21-22, +7 (495) 624-27-20;42 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%9C%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЕМПЛ БАР;Москва, ул. Ладожская, 2/37, стр. 1;+7 (499) 267-57-30;16 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%9C%D0%9F%D0%9B+%D0%91%D0%90%D0%A0&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЕНПРОМ;Москва, ул. Дорожная, 60;+7 (495) 799-91-89;4 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%9D%D0%9F%D0%A0%D0%9E%D0%9C&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЕПЛАЯ КОМПАНИЯ;Москва, Ленинградский просп., 57;+7 (495) 921-39-59;249 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%9F%D0%9B%D0%90%D0%AF+%D0%9A%D0%9E%D0%9C%D0%9F%D0%90%D0%9D%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЕПЛОХОД ВАСИЛИЙ;Москва, Краснопресненская наб., причал Выставочный, мост Багратион;+7 (495) 778-75-05;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%9F%D0%9B%D0%9E%D0%A5%D0%9E%D0%94+%D0%92%D0%90%D0%A1%D0%98%D0%9B%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЕРРАНЕО;Москва, Вознесенский пер., 7;+7 (495) 937-30-66, +7 (495) 937-30-70;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%A0%D0%A0%D0%90%D0%9D%D0%95%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЕРРАСА;Москва, ул. Новомарьинская, 4;+7 (495) 988-49-18, +7 (495) 507-42-50;104 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%95%D0%A0%D0%A0%D0%90%D0%A1%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТИ БОН;Москва, просп. Мира, 58;+7 (495) 680-96-79;2 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%98+%D0%91%D0%9E%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТИ ДЖИ АЙ ФРАЙДИС
ТИНЬКОФФ;Москва, Проточный пер., 11;+7 (495) 780-58-88, +7 (495) 665-03-46;3 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%98%D0%9D%D0%AC%D0%9A%D0%9E%D0%A4%D0%A4&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТИФЛИСЪ
ТО ДА СЁ;Москва, ул. Арбат, 36/2, стр. 1;+7 (499) 252-72-08;4 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%9E+%D0%94%D0%90+%D0%A1%D0%81&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТОДЗАН;Москва, ул. Новослободская, 50/1, стр. 1;+7 (499) 978-19-05;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%9E%D0%94%D0%97%D0%90%D0%9D&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТОКИО;Москва, ул. Мясницкая, 35;+7 (495) 789-14-75, +7 (495) 968-72-80;6 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%9E%D0%9A%D0%98%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТОМА;Москва, Олсуфьевский пер., 8, стр. 6;+7 (495) 933-72-50, +7 (495) 933-72-51;22 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%9E%D0%9C%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТОМБО;Москва, Рублёво-Успенское ш., 17;+7 (495) 781-36-08;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%9E%D0%9C%D0%91%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТОРИЯКИ;Москва, ул. Пятницкая, 6, стр. 1;+7 (495) 959-44-18;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%9E%D0%A0%D0%98%D0%AF%D0%9A%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТОШИМА
ТРАКТИР КУПЕЧЕСКИЙ;Москва, ул. Маросейка, 11/4, стр. 1;+7 (495) 621-85-45;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%90%D0%9A%D0%A2%D0%98%D0%A0+%D0%9A%D0%A3%D0%9F%D0%95%D0%A7%D0%95%D0%A1%D0%9A%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРАКТИР НА СЕЛЕЗНЕВКЕ
ТРАКТИР НА СПАССКОЙ
ТРАНЗИТ;Москва, ул. Тверская, 20/1;+7 (495) 650-67-33;40 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%90%D0%9D%D0%97%D0%98%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРАНСПИЦЦА;Москва, Подбельского 3-й пр-д, 22, корп.3;+7 (495) 745-05-55;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%90%D0%9D%D0%A1%D0%9F%D0%98%D0%A6%D0%A6%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРАНССИБИРСКИЙ;Москва, Сретенский тупик, 3, стр. 1;+7 (495) 607-52-80, +7 (495) 607-31-64;3 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%90%D0%9D%D0%A1%D0%A1%D0%98%D0%91%D0%98%D0%A0%D0%A1%D0%9A%D0%98%D0%99&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРАТОРИЯ;Москва, Можайское ш., 34а;+7 (495) 231-78-39;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%90%D0%A2%D0%9E%D0%A0%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРАТТОРИЯ;Москва, ул. Большая Ордынка, 40, стр. 4, БЦ Легион;+7 (495) 720-37-51;430 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%90%D0%A2%D0%A2%D0%9E%D0%A0%D0%98%D0%AF&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРИДЕВЯТОЕ ЦАРСТВО CAFE;Москва, ул. Арбат, 4, стр. 1;+7 (495) 690-15-76, +7 (495) 691-20-38, +7 (495) 691-85-88;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%98%D0%94%D0%95%D0%92%D0%AF%D0%A2%D0%9E%D0%95+%D0%A6%D0%90%D0%A0%D0%A1%D0%A2%D0%92%D0%9E+CAFE&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРИО;Москва, ул. Пятницкая, 39;+7 (495) 951-86-19, +7 (495) 925-77-33;46 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%98%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРИУМФ;Москва, ул. Дербеневская, 1;+7 (495) 781-25-47, +7 (495) 781-25-45;105 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%98%D0%A3%D0%9C%D0%A4&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРИШ;Москва, ул. Сходненская, 52, корп.1;+7 (495) 493-33-61;2 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%98%D0%A8&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРОПИКАНА;Москва, ул. Автозаводская, 21;+7 (495) 674-61-18;5 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%9E%D0%9F%D0%98%D0%9A%D0%90%D0%9D%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРУФФАЛЬДИНО;Москва, ул. Марксистская, 20, стр. 1;+7 (495) 363-38-62, +7 (495) 670-52-02;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%A3%D0%A4%D0%A4%D0%90%D0%9B%D0%AC%D0%94%D0%98%D0%9D%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРЭ ФОЛЬЕ
ТРЮФЕЛЬ;Москва, Рублевское ш., 18, корп.1;+7 (495) 415-17-35;5 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%AE%D0%A4%D0%95%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТРЮФО;Москва, ул. Пятницкая, 20, стр. 1;+7 (495) 951-32-02;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A0%D0%AE%D0%A4%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТУННЕЛЬ;Москва, Лубянский пр-д, 7, стр. 1;+7 (495) 796-80-73;9 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A3%D0%9D%D0%9D%D0%95%D0%9B%D0%AC&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТУРАНДОТ;Москва, Тверской бул., 26/5;+7 (495) 739-00-11;3 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%A3%D0%A0%D0%90%D0%9D%D0%94%D0%9E%D0%A2&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЪ ПИВНОЙ КЛУБ;Москва, ул. Варварка, 3;+7 (495) 232-91-10;1 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%AA+%D0%9F%D0%98%D0%92%D0%9D%D0%9E%D0%99+%D0%9A%D0%9B%D0%A3%D0%91&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
ТЭСТИ;Москва, Кожевнический пр-д, 4/5, стр. 5;+7 (499) 235-83-05;2 адресов;http://maps.yandex.ru/?text=%D0%A2%D0%AD%D0%A1%D0%A2%D0%98&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
У БАШМАЧНИКА;Москва, Брюсов пер., 2/14, стр. 1;+7 (495) 629-27-59;1 адресов;http://maps.yandex.ru/?text=%D0%A3+%D0%91%D0%90%D0%A8%D0%9C%D0%90%D0%A7%D0%9D%D0%98%D0%9A%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
У БУРЧО;Москва, Садовническая наб., 77, стр. 1;+7 (495) 739-45-74, +7 (495) 979-06-42, +7 (495) 739-33-51;1 адресов;http://maps.yandex.ru/?text=%D0%A3+%D0%91%D0%A3%D0%A0%D0%A7%D0%9E&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
У ГЕНЕРАЛОВ;Москва, Лебяжий пер., 8/4, стр. 1;+7 (495) 697-05-55;1 адресов;http://maps.yandex.ru/?text=%D0%A3+%D0%93%D0%95%D0%9D%D0%95%D0%A0%D0%90%D0%9B%D0%9E%D0%92&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
У ДЕДА ЩУКАРЯ КОРЧМА;Москва, ул. Усачева, 64;+7 (499) 245-50-90;1 адресов;http://maps.yandex.ru/?text=%D0%A3+%D0%94%D0%95%D0%94%D0%90+%D0%A9%D0%A3%D0%9A%D0%90%D0%A0%D0%AF+%D0%9A%D0%9E%D0%A0%D0%A7%D0%9C%D0%90&where=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0&results=20&z=15&l=map
У ДЖОВАННИ ОСТЕРИЯ
У КИРИЛЛОВНЫ
